INFO: ChannelWidth 160, Arch_filename "/home/alex/Documents/EPFL/PARSA/VTR8_S/vtr_flow/arch/timing/k6_frac_N10_frac_chain_mem32K_40nm.xml"
INFO: Total: SegmentTypes 1, Channels 2, Delta_xs 30, Delta_ys 30

SegTypeId 0 (unnamed_segment_0, length 4) Chan 0
26, 21 : 1.58549e-09, 1.5852e-09
26, 22 : 1.68263e-09, 1.72626e-09
26, 23 : 1.69259e-09, 1.72626e-09
26, 24 : 1.6937e-09, 1.72626e-09
26, 25 : 1.718e-09, 1.72626e-09
26, 26 : 1.82148e-09, 1.86733e-09
26, 27 : 1.82312e-09, 1.86733e-09
26, 28 : 1.96898e-09, 2.00839e-09
26, 29 : 3.40282e+38, 3.40282e+38
27, 0 : 1.01623e-09, 1.02095e-09
27, 1 : 1.02494e-09, 1.02095e-09
27, 2 : 1.02494e-09, 1.02095e-09
27, 3 : 1.02494e-09, 1.02095e-09
27, 4 : 1.02494e-09, 1.02095e-09
27, 5 : 1.03158e-09, 1.02095e-09
27, 6 : 1.13367e-09, 1.16201e-09
27, 7 : 1.13367e-09, 1.16201e-09
27, 8 : 1.15951e-09, 1.16201e-09
27, 9 : 1.17257e-09, 1.16201e-09
27, 10 : 1.27252e-09, 1.30307e-09
27, 11 : 1.27252e-09, 1.30307e-09
27, 12 : 1.29008e-09, 1.30307e-09
27, 13 : 1.31252e-09, 1.30307e-09
27, 14 : 1.41469e-09, 1.44414e-09
27, 15 : 1.41469e-09, 1.44414e-09
27, 16 : 1.43004e-09, 1.44414e-09
27, 17 : 1.45248e-09, 1.44414e-09
27, 18 : 1.548e-09, 1.5852e-09
27, 19 : 1.548e-09, 1.5852e-09
27, 20 : 1.56446e-09, 1.5852e-09
27, 21 : 1.59686e-09, 1.5852e-09
27, 22 : 1.68685e-09, 1.72626e-09
27, 23 : 1.68685e-09, 1.72626e-09
27, 24 : 1.70552e-09, 1.72626e-09
27, 25 : 1.73586e-09, 1.72626e-09
27, 26 : 1.82998e-09, 1.86733e-09
27, 27 : 1.85544e-09, 1.86733e-09
27, 28 : 2.00795e-09, 2.00839e-09
27, 29 : 3.40282e+38, 3.40282e+38
28, 0 : 1.03999e-09, 1.02095e-09
28, 1 : 1.11389e-09, 1.16201e-09
28, 2 : 1.13124e-09, 1.16201e-09
28, 3 : 1.15508e-09, 1.16201e-09
28, 4 : 1.18216e-09, 1.16201e-09
28, 5 : 1.25481e-09, 1.30307e-09
28, 6 : 1.27231e-09, 1.30307e-09
28, 7 : 1.29614e-09, 1.30307e-09
28, 8 : 1.32322e-09, 1.30307e-09
28, 9 : 1.39476e-09, 1.44414e-09
28, 10 : 1.41337e-09, 1.44414e-09
28, 11 : 1.4361e-09, 1.44414e-09
28, 12 : 1.46318e-09, 1.44414e-09
28, 13 : 1.53472e-09, 1.5852e-09
28, 14 : 1.55333e-09, 1.5852e-09
28, 15 : 1.57606e-09, 1.5852e-09
28, 16 : 1.60314e-09, 1.5852e-09
28, 17 : 1.67467e-09, 1.72626e-09
28, 18 : 1.69328e-09, 1.72626e-09
28, 19 : 1.71601e-09, 1.72626e-09
28, 20 : 1.74309e-09, 1.72626e-09
28, 21 : 1.81463e-09, 1.86733e-09
28, 22 : 1.83435e-09, 1.86733e-09
28, 23 : 1.85486e-09, 1.86733e-09
28, 24 : 1.88305e-09, 1.86733e-09
28, 25 : 1.95075e-09, 2.00839e-09
28, 26 : 1.97098e-09, 2.00839e-09
28, 27 : 2.00773e-09, 2.00839e-09
28, 28 : 2.04072e-09, 2.00839e-09
28, 29 : 3.40282e+38, 3.40282e+38
29, 0 : 1.12037e-09, 1.16201e-09
29, 1 : 1.14348e-09, 1.16201e-09
29, 2 : 1.1581e-09, 1.16201e-09
29, 3 : 1.18437e-09, 1.16201e-09
29, 4 : 1.26032e-09, 1.30307e-09
29, 5 : 1.2855e-09, 1.30307e-09
29, 6 : 1.30027e-09, 1.30307e-09
29, 7 : 1.32876e-09, 1.30307e-09
29, 8 : 1.40028e-09, 1.44414e-09
29, 9 : 1.42657e-09, 1.44414e-09
29, 10 : 1.44244e-09, 1.44414e-09
29, 11 : 1.47093e-09, 1.44414e-09
29, 12 : 1.54024e-09, 1.5852e-09
29, 13 : 1.56763e-09, 1.5852e-09
29, 14 : 1.58461e-09, 1.5852e-09
29, 15 : 1.61199e-09, 1.5852e-09
29, 16 : 1.68019e-09, 1.72626e-09
29, 17 : 1.70869e-09, 1.72626e-09
29, 18 : 1.72678e-09, 1.72626e-09
29, 19 : 1.75195e-09, 1.72626e-09
29, 20 : 1.82015e-09, 1.86733e-09
29, 21 : 1.84976e-09, 1.86733e-09
29, 22 : 1.86785e-09, 1.86733e-09
29, 23 : 1.8919e-09, 1.86733e-09
29, 24 : 1.9601e-09, 2.00839e-09
29, 25 : 1.9889e-09, 2.00839e-09
29, 26 : 2.01002e-09, 2.00839e-09
29, 27 : 2.04182e-09, 2.00839e-09
29, 28 : 3.40282e+38, 3.40282e+38
29, 29 : 3.40282e+38, 3.40282e+38


